Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1189290,Closed,Internet,1/31/2012,6:30 AM,Street,W Bernardo Dr & Poblado Rd,San Diego,CA,92127,San Diego,457495,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,53-57,,,,,"Blue, Dark",,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1213852,Closed,Internet,4/4/2013,12:00 AM,Home - Residence,W Bowles Av & South Simms St,Littleton,CO,80123,Jefferson,484628,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1222687,Closed,Internet,8/19/2013,12:00 AM,Home - Residence,W Bridge St & Cox Av,Morrisville,PA,19067,Bucks,495022,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Black,,,,,,Unknown,,,"Sedan, 4 door",,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1205206,Closed,Internet,10/23/2012,6:15 PM,Street,W Broad St & Fairview Ave,Bergenfield,NJ,7621,Bergen,474909,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,50-59,,,Pickup Truck,,,,Ran Away,,0,0,-1,0,0,
Attempted Abduction,1260902,Closed,Internet,1/11/2016,12:15 PM,Street,W Broadway,Woodmere,NY,11598,Nassau,552100,,,,,,Unknown,,,,,,Female,,,,,,1.5,,,,,,Male,,,Unknown,,,44,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1227757,Closed,Internet,1/10/2014,12:00 AM,Street,W Carroll St & N Central Ave,Kissimmee,FL,34744,Osceola,502350,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Hispanic,,,,,,Unknown,,,"Sedan, 2 door",,White,,Ran Away,,0,0,0,-1,-1,Sex
Attempted Abduction,1202694,Closed,Internet,9/11/2012,1:00 PM,Street,W Centennial Av & Nassau Rd,Roosevelt,NY,11575,Nassau,472162,,,,,,Unknown,,,,,,Unknown,,,,,,Infant,,,,,,Male,,,Black,,,42,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1256699,Closed,Internet,10/18/2015,5:30 PM,Street,W Fremont Ave & Ridgeland Ave,Elmhurst,IL,60126,Du Page,546246,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Unknown,,,,,,25-35,,,,,White,,Other,Rode away,0,0,0,0,-1,None
Attempted Abduction,1214254,Closed,Internet,4/12/2013,7:30 AM,Street,W Green St & N York Rd,Bensenville,IL,60106,DuPage,485077,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Black,,,24,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1188659,Closed,Internet,2/1/2012,4:00 PM,Street,W Irlo Bronson Memorial Hwy & 7 Dwarfs Ln,Kissimmee,FL,34746,Osceola,456814,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,33-37,,,Sport Utility,,,,Ignored/Refused,,0,0,0,0,-1,Conversation; Food
Attempted Abduction,1245342,Closed,Internet,3/12/2015,3:32 PM,Street,W King St & Gable St,Pottstown,PA,19464,Montgomery,528414,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,30-39,,,Sport Utility,,Green,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1278214,Closed,Internet,10/3/2016,5:43 PM,Street,W La Salle St,Somonauk,IL,60552,De Kalb,576364,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,80,,,,,,Sport Utility,,Silver,,Ignored/Refused,,0,0,0,-1,-1,Conversation
Attempted Abduction,1266311,Closed,Internet,4/6/2016,8:48 PM,Street,W Lake St & N Pulaski Rd,Chicago,IL,60624,Cook,559908,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,35-45,,,"Sedan, 4 door",,"Blue, Dark",,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1216765,Closed,Internet,5/15/2013,12:00 AM,Street,W Las Positas Blvd & Santa Rita Rd,Pleasanton,CA,94588,Alameda,487902,,,,,,Unknown,,,,,,Unknown,,,,,,Infant,,,,,,Male,,,Black,,,,,,18-25,,,,,,,Other,Suspects ran away,0,0,0,0,-1,None
Attempted Abduction,1197064,Closed,Internet,6/18/2012,12:44 PM,Street,W Liberty St & N Prince St,Lancaster,PA,17603,Lancaster,465983,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1190716,Closed,Internet,3/8/2012,3:44 PM,Street,W Madison St & S Wisconsin Ave,Villa Park,IL,60181,Du Page,459084,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,Male,,Hispanic,Black,,,,,Unknown,Unknown,,Pickup Truck,,Black,,Fought/Broke Free,Ran Away,0,0,0,0,-1,Unknown
Attempted Abduction,1284333,Closed,Internet,12/14/2016,8:00 AM,Street,W Main St,Mount Joy,PA,17552,Lancaster,584479,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,"Blue, Dark",,Unknown,,0,0,0,-1,0,
Attempted Abduction,1189000,Closed,Internet,2/4/2012,12:00 AM,Recreational - Skating Rink,W Main St - Glenwood Park,Ada,OK,74820,Pontotoc,457190,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,36,,,,,,Pickup Truck,,Maroon,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1228422,Closed,Internet,1/27/2014,3:45 PM,Street,W Marshall St & Liberty Ave,Norristown,PA,19403,Montgomery,503392,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,,,,20-30,,,Pickup Truck,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1191592,Closed,Internet,3/26/2012,3:30 PM,Street,W Meadowland Lane & Middleton Lane,Sterling,VA,20164,Loudoun,460034,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Hispanic,,,,,,30-39,,,,,,,Fought/Broke Free,Ran Away,0,0,0,0,-1,None
Attempted Abduction,1280708,Closed,Internet,10/27/2016,12:00 AM,Street,W Overland Rd & Shoshone St,Boise,ID,83705,Ada,579691,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,32,,,,,,,,Silver,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1255016,Closed,Internet,9/21/2015,12:00 AM,Home - Residence,W Parker Rd,Parker,CO,80134,Douglas,543967,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1208875,Closed,Internet,9/1/2012,12:00 AM,Home - Residence,W Pearl St & Euclid St,Willard,OH,44890,Huron,478981,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,32,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1266822,Closed,Internet,4/16/2016,12:00 AM,Street,W River Rd & N Green Creek Rd,Muskegon,MI,49445,Muskegon,560608,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,46,,,,,,Van,,Silver,,Fought/Broke Free,,0,0,0,0,-1,Cell Phone
Attempted Abduction,1268922,Closed,Internet,5/23/2016,4:00 PM,Park,W Riverview Ave,Dayton,OH,45402,Montgomery,563635,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,47,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1246240,Closed,Internet,3/25/2015,1:00 PM,Street,W Sherman St & Cherry St,Lynn,IN,47355,Randolph,529765,,,,,,Unknown,,,,,,Male,,,,,,7,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Gray,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1244959,Closed,Internet,3/4/2015,7:57 AM,Street,W Tiger Blvd,Hurricane,UT,84737,Washington,527799,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,39,,,,,,,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1219496,Closed,Internet,9/21/2012,12:00 AM,Street,W Tilghman St & N 15th St,Allentown,PA,10102,Lehigh,491133,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,30,,,,,,,,"Blue, Light",,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1244988,Closed,Internet,2/25/2015,7:30 AM,Street,W Vandalia Rd & Pepperstone Dr,Greensboro,NC,27406,Guilford,527841,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,30-39,,,Van,,Burgundy,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1204394,Closed,Internet,9/12/2012,12:00 AM,School - Bus Stop,W Vine St & N Plantation Dr,Kissimmee,FL,34741,Osceola,474024,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1219766,Closed,Internet,7/19/2013,12:00 AM,Park,W Waldo St & S Lake Ave,Groveland,FL,34736,Lake,491447,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,56,,,,,,,,,,Released,,0,0,0,-1,0,
Attempted Abduction,1219767,Closed,Internet,7/20/2013,12:00 AM,Park,W Waldo St & S Lake Ave,Groveland,FL,34736,Lake,491446,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,56,,,,,,,,,,Released,,0,0,0,-1,0,
Attempted Abduction,1274305,Closed,Internet,8/9/2016,8:30 PM,Parking Lot/Garage,W Wharf Rd,Madison,CT,6443,New Haven,571117,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,Game
Attempted Abduction,1252122,Closed,Internet,7/27/2015,9:24 PM,Street,W Woodford Ave & Brownsville Rd,Pittsburgh,PA,15210,Allegheny,539560,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,,,,40-50,,,Pickup Truck,,Silver,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1257311,Closed,Internet,10/28/2015,7:30 AM,Street,W. Washington Ave & N Rancho Dr,Las Vegas,NV,89106,Clark,547060,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Blue,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1191329,Closed,Internet,3/21/2012,5:00 PM,Street,WA 231 & Cemetery-Springdale Rd,Springdale,WA,99173,Stevens,459763,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,,,,18-27,,,Sport Utility,,Green,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1239143,Closed,Internet,9/18/2014,12:00 AM,Street,Waikele St,Waipahu,HI,96797,Honolulu,519110,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Pacific Islander,,,,,,Unknown,,,Sedan,,Black,,Ignored/Refused,,0,0,0,0,-1,Unknown
Attempted Abduction,1262421,Closed,Internet,2/4/2016,4:20 PM,Street,Wakestone Park Terrace,Chantilly,VA,20152,Loudoun,554291,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,25,,,,,,,Fought/Broke Free,Screamed; Ran away,0,0,0,0,-1,None
Attempted Abduction,1188671,Closed,Internet,2/3/2012,6:00 PM,Street,Walker Ave & Collins Ave,Troy,NY,12180,Rensselaer,456828,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,,,,40-49,,,Van,,White,,Fought/Broke Free,,-1,-1,0,0,0,
Attempted Abduction,1274148,Closed,Internet,7/19/2016,8:40 AM,Street,Walnut Ave & Elm St,Elgin,IL,60123,Kane,570886,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ignored/Refused,,0,0,0,-1,-1,Conversation
Attempted Abduction,1222553,Closed,Internet,8/22/2013,9:44 PM,Park,Walnut St & Jackson St,Macon,MO,63552,Macon,494861,,,,,,Unknown,,,,,,Male,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1246304,Closed,Internet,3/27/2015,4:00 PM,Street,Walpert St,Hayward,CA,94541,Alameda,529844,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Asian,,,22,,,,,,"Sedan, 4 door",,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1254619,Closed,Internet,9/8/2015,3:05 PM,Street,Walthour Rd & Concord Rd,Savannah,GA,31410,Chatham,543408,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,Unknown,,,Van,,,,Adult/Child Intervened,,0,0,0,0,-1,Waved
Attempted Abduction,1285148,Closed,Internet,12/15/2016,2:00 AM,Home - Residence,Warner Rd & Priest Dr,Tempe,AZ,85284,Maricopa,585488,,,,,,Unknown,,,,,,Female,,,,,,2,,,,,,Male,,,Asian,,,34,,,,,,,,,,Released,,0,0,0,0,-1,Unknown
Attempted Abduction,1243565,Closed,Internet,1/27/2015,4:00 PM,Street,Warren Rd & Central City Pkwy,Westland,MI,48185,Wayne,525649,,,,,,Unknown,,,,,,Male,,,,,,15,,,,,,Male,,,Black,,,,,,25-33,,,Van,,Gray,,Ignored/Refused,,0,0,0,0,-1,Asked sexual questions
Attempted Abduction,1271361,Closed,Internet,6/13/2016,2:20 AM,Street,Warwick Road,Chicopee,MA,1020,Hampden,567015,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1266948,Closed,Internet,4/18/2016,1:17 PM,Street,Washington Ave & Davenport Way,Murrieta,CA,92562,Riverside,560780,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,White,,,55,,,,,,,,Silver,,Other,The suspect left,0,0,0,0,-1,Conversation
Attempted Abduction,1261325,Closed,Internet,1/19/2016,7:00 PM,Park,Washington Ave & Michigan Ave,Roswell,NM,88203,Chaves,552743,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Pickup Truck,,White,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1263464,Closed,Internet,2/25/2016,6:07 AM,Street,Washington Ave & W 9th St,Lorain,OH,44052,Lorain,555873,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-35,,,,,,,Ran Away,Screamed,0,0,0,0,-1,None
Attempted Abduction,1188450,Closed,Internet,1/30/2012,12:00 AM,Street,Washington St,Highland,IL,62249,Madison,456594,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,30-40,,,Pickup Truck,,"Green, Dark",,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1267054,Closed,Internet,4/20/2016,5:07 PM,Street,Washington St & 14th St,Hoboken,NJ,7030,Hudson,560921,,,,,,Unknown,,,,,,Unknown,,,,,,3,,,,,,Male,,,White,,,55,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1204424,Closed,Internet,10/11/2012,12:00 AM,Street,Washington St & Brown Av,Evanston,IL,60202,Cook,474050,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1241643,Closed,Internet,12/13/2014,11:00 AM,Retail - Mall/ Shop Ctr,Watauga Village Dr,Boone,NC,28607,Watauga,522863,,,,,,Unknown,,,,,,Female,,,,,,5,,,,,,Male,,,White,,,19,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1281158,Closed,Internet,11/4/2016,12:00 AM,Street,Water Oak Ln,Austin,TX,78729,Williamson,580255,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,33,,,,,,,,,,Ran Away,,0,0,0,0,-1,Called over
Attempted Abduction,1284015,Closed,Internet,12/12/2016,12:00 AM,Street,Water Oaks Rd,Charlotte,NC,28211,Mecklenburg,584035,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Gray,,Ran Away,,0,0,0,0,-1,Questions
Attempted Abduction,1251838,Closed,Internet,7/18/2015,9:00 AM,Beach / Boardwalk,Wave Crest Ave,Indialantic,FL,32903,Brevard,539083,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-25,,,,,,,Adult/Child Intervened,The mother took photos of the suspect,0,0,0,0,-1,None
Attempted Abduction,1210274,Closed,Internet,1/25/2013,1:00 PM,Street,Webster Rd & Lanier Dr,Middleburg Heights,OH,44130,Cuyahoga,480524,,,,,,Unknown,,,,,,Male,,,,,,15,,,,,,Male,,,White,,,,,,45,,,Van,,"Blue, Light",,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1275101,Closed,Internet,8/18/2016,12:00 AM,School - Bus Stop,Wesleyan Dr,Woodstock,GA,30189,Cherokee,572224,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,64,,,,,,,,,,Unknown,,0,-1,0,0,-1,Invitation
Attempted Abduction,1200435,Closed,Internet,7/31/2012,12:00 AM,Street,West 61st St,New York,NY,10023,New York City,469692,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,40-50,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1210223,Closed,Internet,1/29/2013,3:26 PM,Street,West Cheyenne Rd & Cresta Rd,Colorado Springs,CO,80903,El Paso,480465,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,Male,,Unknown,Hispanic,,,,,Unknown,17-20,,Sport Utility,,Silver,,Unknown,,0,-1,0,0,0,
Attempted Abduction,1262031,Closed,Internet,1/31/2016,5:00 AM,Home - Residence,West Rd & CTH X,Kronenwetter,WI,54455,Marathon,553740,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,30-39,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1210096,Closed,Internet,6/5/2013,7:00 AM,Street,West River Rd & Liberty Av,Vermilion,OH,44089,Erie,480314,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Unknown,,,,,,40-49,,,"Sedan, 2 door",,Black,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1195728,Closed,Internet,5/11/2012,12:00 AM,Street,West St & Bridge Av,Forest Park,GA,30297,Clayton,464492,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,Sedan,,Dark,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1256226,Closed,Internet,10/13/2015,3:35 PM,Street,Western Ave & Baughman Rd,Jeannette,PA,15644,Westmoreland,545606,,,,,,Unknown,,,,,,Female,,,,,,5,,,,,,Male,,,White,,,,,,30-39,,,Pickup Truck,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1209632,Closed,Internet,1/4/2013,7:00 AM,School - Bus Stop,Westminster West Rd,Westminster,VT,5346,Windham,479809,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Red,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1261715,Closed,Internet,1/26/2016,6:00 PM,School - Bus Stop,Wheelock Pkwy & Albemarle St,St. Paul,MN,55113,Ramsey,553290,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Biracial,,,,,,25-30,,,,,Green,,Ignored/Refused,Ran away,0,0,0,0,-1,None
Attempted Abduction,1189909,Closed,Internet,2/27/2012,12:00 AM,Street,Whiskey Run Rd NE,Jackson,IN,47161,Harrison,458198,,,,,,White,,,,,,Male,,,,,,17,,,,,,Male,,,White,,,,,,Unknown,,,Truck,,White,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1256886,Closed,Internet,10/26/2015,3:15 PM,Street,Whitehaven Rd & Meadow Ln,Grand Island,NY,14072,Erie,546496,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Female,,,Unknown,,,,,,Unknown,,,Sport Utility,,,,Adult/Child Intervened,Cried,0,0,0,0,-1,Unknown
Attempted Abduction,1276500,Closed,Internet,9/9/2016,12:00 AM,Street,Whitewater Dr & Whirlpool Square,Loudoun,VA,20165,Loudoun,574134,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Sport Utility,,Black,,Ran Away,Refused,0,0,0,0,-1,Question
Attempted Abduction,1247365,Closed,Internet,4/23/2015,7:30 AM,Street,Wiard Blvd & Woodruff Ln,Ypsilanti,MI,48198,Washtenaw,531783,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,Silver,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1259603,Closed,Internet,12/10/2015,2:50 PM,Street,Wickham Dr & Columbus Ave,Norton Shores,MI,49441,Muskegon,550278,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,Waved
Attempted Abduction,1212712,Closed,Internet,3/17/2013,12:00 AM,Park,Wigwam Pkwy & Grand Legacy Dr,Henderson,NV,89074,Clark,483320,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,,,,20-30,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1264478,Closed,Internet,3/10/2016,12:00 AM,School - Bus Stop,Williams Ditch Rd & Glenna Ln,Cantonment,FL,32533,Escambia,557274,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-33,,,,,Red,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1203336,Closed,Internet,8/22/2012,3:40 PM,Street,Williamsburg Dr & Thornton Dr,Champaign,IL,61821,Champaign,472880,,,,,,Unknown,,,,,,Male,,,,,,7,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,Black,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1278379,Closed,Internet,10/5/2016,1:00 PM,School - Bus Stop,Willow Pass Rd & Waterworld Pkwy,Concord,CA,94520,Contra Costa,576569,,,,,,Unknown,,,,,,Female,,,,,,1,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1224941,Closed,Internet,10/16/2013,7:53 PM,Park,Willow St & Shaw St - Haskins Park,West Baraboo,WI,53913,Sauk,498265,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,Sport Utility,,Silver,,Fought/Broke Free,,0,0,0,0,-1,Directions
Attempted Abduction,1228410,Closed,Internet,2/6/2014,12:00 AM,Home - Residence,Willow Tree Church Rd & Goodman Lake Rd,Morganton,NC,28655,Burke,503362,,,,,,White,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,,,,40,,,"Sedan, 4 door",,White,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1243557,Closed,Internet,1/29/2015,8:15 AM,Street,Willowdale Rd & Redwood Ave,Portage,IN,46368,Porter,525639,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,White,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1278951,Closed,Internet,10/11/2016,12:00 AM,School - Bus Stop,Wilton Pkwy,Buffalo,NY,14223,Erie,577333,,,,,,Unknown,,,,,,Unknown,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Blue,,Other,The subject drove away,0,0,0,0,-1,None
Attempted Abduction,1256682,Closed,Internet,10/9/2015,7:06 AM,School - Bus Stop,Wolcott Rd & Townline Rd,Waterbury,CT,6705,New Haven,546219,,,,,,White,,,,,,Female,,,,,,16,,,,,,Male,,,Hispanic,,,18,,,,,,"Sedan, 4 door",,White,,Ignored/Refused,School bus arrived,0,0,0,-1,-1,Questions
Attempted Abduction,1241884,Closed,Internet,12/19/2014,1:00 PM,Street,Woodbine Ln & Highland Crest Pkwy,Hoover,AL,35226,Jefferson,523195,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,20-29,,,,,Black,,Fought/Broke Free,,0,0,0,0,-1,Made a comment
Attempted Abduction,1254957,Closed,Internet,9/21/2015,12:00 AM,School - Bus Stop,Woodbine St & Puritan St,Redford Charter Township,MI,48239,Wayne,543893,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,"Blue, Light",,Other,Suspect left the area,0,0,0,0,-1,None
Attempted Abduction,1273395,Closed,Internet,7/24/2016,10:15 AM,Street,Woodcock Ln & Quail Rd,Feasterville-Trevose,PA,19053,Bucks,569851,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 2 door",,Blue,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1257028,Closed,Internet,10/27/2015,4:35 PM,Street,Woodland Ave,Thurmont,MD,21788,Frederick,546680,,,,,,Unknown,,,,,,Unknown,,,,,,3,,,,,,Male,,,White,,,,,,22-28,,,Sport Utility,,Red,,Adult/Child Intervened,Suspect left,0,0,0,0,-1,None
Attempted Abduction,1276350,Closed,Internet,9/1/2016,3:15 PM,Street,Woodlawn Dr,Bethel,CT,6801,Fairfield,573940,,,,,,Unknown,,,,,,Unknown,,,,,,12,,,,,,Male,,,Unknown,,,,,,40,,,,,Black,,Ran Away,Child declined the ride,0,0,0,-1,-1,Question
Attempted Abduction,1221549,Closed,Internet,8/12/2013,12:00 AM,Street,Woodville Rd & Hull Rd,Mansfield,OH,44903,Richland,493601,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,35-55,,,,,,,Ran Away,,0,0,0,0,-1,None
